source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Has anyone noticed that all the Boston @RedSox have done is WIN since coming to the White House! Others also have done very well. The White House visit is becoming the opposite of being on the cover of Sports Illustrated! By the way the Boston players were GREAT guys!,05-13-2019 11:29:13,4050,19061,false,1127898588565135360
Twitter for iPhone,The unexpectedly good first quarter 3.2% GDP was greatly helped by Tariffs from China. Some people just don¡¦t get it!,05-13-2019 11:02:18,4707,19333,false,1127891815628144640
Twitter for iPhone,Also congratulations to @OANN on the great job you are doing and the big ratings jump (¡§thank you President Trump¡¨)!,05-13-2019 10:56:22,4859,19372,false,1127890323055742976
Twitter for iPhone,Thank you @foxandfriends great show this morning and congratulations on your number one (by far) rating. Well deserved!,05-13-2019 10:52:30,4081,19770,false,1127889348874113024
Twitter for iPhone,I say openly to President Xi &amp; all of my many friends in China that China will be hurt very badly if you don¡¦t make a deal because companies will be forced to leave China for other countries. Too expensive to buy in China. You had a great deal almost completed &amp; you backed out!,05-13-2019 10:49:24,7238,28015,false,1127888569543077888
Twitter for iPhone,Their is no reason for the U.S. Consumer to pay the Tariffs which take effect on China today. This has been proven recently when only 4 points were paid by the U.S. 21 points by China because China subsidizes product to such a large degree. Also the Tariffs can be.....,05-13-2019 10:40:25,6274,26444,false,1127886307118678016
Twitter for iPhone,....completely avoided if you by from a non-Tariffed Country or you buy the product inside the USA (the best idea). That¡¦s Zero Tariffs. Many Tariffed companies will be leaving China for Vietnam and other such countries in Asia. That¡¦s why China wants to make a deal so badly!...,05-13-2019 10:40:25,5495,23940,false,1127886307995336705
Twitter for iPhone,..There will be nobody left in China to do business with. Very bad for China very good for USA! But China has taken so advantage of the U.S. for so many years that they are way ahead (Our Presidents did not do the job). Therefore China should not retaliate-will only get worse!,05-13-2019 10:40:25,5811,25063,false,1127886309316599808
Twitter for iPhone,¡§It¡¦s the attack strategy of harass. This is not about the Attorney General who is very sophisticated &amp; knows it isn¡¦t about him it¡¦s about trying to destroy President Trump through an assault on his AG for upholding the rule of law. He released a massive amount of......,05-13-2019 10:09:51,7807,30272,false,1127878613905420289
Twitter for iPhone,information! As long as President Trump is President his opposition will use every tool and misuse every tool available to make his life miserable.¡¨ @TomFitton @JudicialWatch @LouDobbs  Sadly this proves I am doing a great job - Also Best Economy and Employment Numbers EVER!,05-13-2019 10:09:51,7453,30151,false,1127878614761050112
Twitter for iPhone,¡§Just another abuse of power in a long series of abuses of power by the Democrats that began during the Obama Administration continued through the Mueller FBI operation &amp; now the baton has been passed to Jerry Nadler to continue to abuse power to harass President Trump..,05-13-2019 02:00:47,15616,58856,false,1127755536638906370
Twitter for iPhone,....and the Democrat National Committee-The Democrat Party apparatus-has been caught using donor Dollars to Collude with Russian Intelligence to attack a domestic political opponent (me). The FBI has no leadership. The Director is protecting the same gang.....that tried to....,05-13-2019 02:00:47,12595,47865,false,1127755537997811712
Twitter for iPhone,....overthrow the President through an illegal coup.¡¨ (Recommended by previous DOJ) @TomFitton @JudicialWatch,05-13-2019 02:00:47,12809,48490,false,1127755538765438977
Twitter for iPhone,¡§Even Director James Clapper admits that the FBI actions against the Trump Presidential Campaign do in fact meet the definition of spying perhaps FBI Director Christopher Wray will be the next to do so.¡¨ @LouDobbs,05-13-2019 01:19:46,13363,46367,false,1127745216088367106
Twitter for iPhone,China is DREAMING that Sleepy Joe Biden or any of the others gets elected in 2020. They LOVE ripping off America!,05-12-2019 23:22:39,15540,63523,false,1127715742898692097
Twitter for iPhone,The ¡§Constitutional Crisis¡¨ is the Democrats refusing to work. Let them start by fixing the mess that their Immigration Laws have caused at the Southern Border.,05-12-2019 23:19:39,14261,50024,false,1127714988313980928
Twitter for iPhone,When the Mueller Report came out showing NO Collusion with Russia (of course) it was supposed to be over back to work for the people. But the Dems have gone ¡§nuts¡¨ and it has actually gotten worse! Hope the Republicans win back the House in 2020 or little will get done!,05-12-2019 23:16:10,14945,54760,false,1127714109921869836
Twitter for iPhone,Ever since the Mueller Report showed No Collusion &amp; No Obstruction the Dems have been working overtime to damage me and the Republican Party by issuing over 80 demands for documents and testimonies and with NO REASON. That¡¦s all they want to do - don¡¦t care about anything else!,05-12-2019 23:10:43,14641,55215,false,1127712737310728194
Twitter for iPhone,Despite two years and millions of dollars spent the Democrats are acting like crazed lunatics ever since the results of the Mueller Report were made public. But they knew there was NOTHING even before the Report was started. It is all a big Hoax the biggest in American history!,05-12-2019 23:03:16,13457,50688,false,1127710864650514432
Twitter for iPhone,The Democrats new and pathetically untrue sound bite is that we are in a ¡§Constitutional Crisis.¡¨ They and their partner the Fake News Media are all told to say this as loud and as often as possible. They are a sad JOKE! We may have the strongest Economy in our history best...,05-12-2019 21:35:41,17115,67113,false,1127688823264169984
Twitter for iPhone,....employment numbers ever low taxes &amp; regulations a rebuilt military &amp; V.A. many great new judges &amp; so much more. But we have had a giant SCAM perpetrated upon our nation a Witch Hunt a Treasonous Hoax. That is the Constitutional Crisis &amp; hopefully guilty people will pay!,05-12-2019 21:35:41,15236,61008,false,1127688824409264129
Twitter for iPhone,We are right where we want to be with China. Remember they broke the deal with us &amp; tried to renegotiate. We will be taking in Tens of Billions of Dollars in Tariffs from China. Buyers of product can make it themselves in the USA (ideal) or buy it from non-Tariffed countries...,05-12-2019 21:06:05,17020,76154,false,1127681372896800768
Twitter for iPhone,....We will then spend (match or better) the money that China may no longer be spending with our Great Patriot Farmers (Agriculture) which is a small percentage of total Tariffs received and distribute the food to starving people in nations around the world! GREAT! #MAGA,05-12-2019 21:06:05,13734,61876,false,1127681373966409730
Twitter for iPhone,RT @GOPChairwoman: The @realDonaldTrump effect on the 2020 Senate Map: Chuck Schumer is 0-7 in recruiting Senate challengers!https://t.c¡K,05-12-2019 18:03:38,5994,0,true,1127635456831569920
Twitter for iPhone,RT @GOPChairwoman: Republicans and @realDonaldTrump are delivering for Americans: *6M new jobs *Unemployment at 3.6% the lowest since¡K,05-12-2019 18:02:57,7804,0,true,1127635285246914561
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump put forward 4 principles to protect American patients from the financial devastation of surprise¡K,05-12-2019 18:02:30,7449,0,true,1127635174693515270
Twitter for iPhone,RT @TomFitton: Schiff knew. Comey knew. Obama knew. Susan Rice knew. Biden knew. Brennan knew. Clapper knew. Peter Strzok kne¡K,05-12-2019 18:00:16,16694,0,true,1127634612564443137
Twitter for iPhone,Really sad! https://t.co/OjzNjhJeHt,05-12-2019 17:54:51,9492,35201,false,1127633247024840705
Twitter for iPhone,https://t.co/6Xc1NJnf1Z,05-12-2019 17:52:27,8772,28942,false,1127632644471128065
Twitter for iPhone,RT @RichLowry: I know he won¡¦t do this because obviously the political narrative is important to him and people around him but Mueller sh¡K,05-12-2019 17:48:10,3954,0,true,1127631564869963776
Twitter for iPhone,RT @LisaMei62: .@KimStrassel discusses what she wrote about in her column today re: how very powerful people in DC are panicking because AG¡K,05-12-2019 17:39:56,11727,0,true,1127629495995961344
Twitter for iPhone,RT @TheRightMelissa: @RealCandaceO Yap Candace! No one in their right mind believes the crazy looney toon things coming out of the left. T¡K,05-12-2019 17:30:44,5426,0,true,1127627180186451968
Twitter for iPhone,RT @TheRightMelissa: @RealCandaceO Because if they acknowledge the reality that Trump is neither of those things they would be essentially¡K,05-12-2019 17:29:12,5234,0,true,1127626794314752001
Twitter for iPhone,Big attacks on Republicans and Conservatives by Social Media. Not good!,05-12-2019 17:12:48,21089,84329,false,1127622664477134848
Twitter for iPhone,https://t.co/NlL3YNhxly,05-12-2019 17:11:31,13617,72060,false,1127622343952609280
Twitter for iPhone,Think of it. I became President of the United States in one of the most hard fought and consequential elections in the history of our great nation. From long before I ever took office I was under a sick &amp; unlawful investigation concerning what has become known as the Russian....,05-12-2019 11:04:04,27419,122269,false,1127529870014201856
Twitter for iPhone,....Hoax. My campaign was being seriously spied upon by intel agencies and the Democrats. This never happened before in American history and it all turned out to be a total scam a Witch Hunt that yielded No Collusion No Obstruction. This must never be allowed to happen again!,05-12-2019 11:04:04,25019,82621,false,1127529871025090562
Twitter for iPhone,RT @VP: Under the leadership of @Potus Trump our economy is roaring. Businesses large and small have created more than 5.8 million jobs un¡K,05-12-2019 10:34:06,7984,0,true,1127522331247693824
Twitter for iPhone,¡§The Democrats have nothing. Just want to distract from this President. The FBI was not doing its job the State Department was covering things up everyday for Hillary. At the end of the day they¡¦re fearful of what they did and should be fearful. This is a tough.....,05-12-2019 10:33:41,19735,83128,false,1127522225224146949
Twitter for iPhone,....President who is willing to have the battle and we have a great Attorney General who is willing to lead the battle and they are going to get to the bottom of it.¡¨ @EdRollins  @LouDobbs,05-12-2019 10:33:41,17756,77181,false,1127522226381774850
Twitter for iPhone,RT @realDonaldTrump: Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It¡¦s very simple!,05-12-2019 03:41:09,29623,0,true,1127418407295553538
Twitter for iPhone,RT @realDonaldTrump: I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around fo¡K,05-12-2019 03:40:29,25549,0,true,1127418239301169152
Twitter for iPhone,RT @realDonaldTrump: ....The only problem is that they know I am going to win (best economy &amp; employment numbers in U.S. history &amp; much mo¡K,05-12-2019 03:40:23,20480,0,true,1127418214785474562
Twitter for iPhone,RT @TomFitton: Democratic leaders don't want to talk about the criminal conspiracy their party was involved in related to the illegal spyin¡K,05-11-2019 23:32:03,9853,0,true,1127355718074548226
Twitter for iPhone,RT @GOPChairwoman: An Ohio manufacturing CEO explains that cracking down on China has meant stability and predictability for his business.¡K,05-11-2019 23:27:40,12963,0,true,1127354617648619521
Twitter for iPhone,I was NOT going to fire Bob Mueller and did not fire Bob Mueller. In fact he was allowed to finish his Report with unprecedented help from the Trump Administration. Actually lawyer Don McGahn had a much better chance of being fired than Mueller. Never a big fan!,05-11-2019 22:39:44,18774,82735,false,1127342552745762816
Twitter for iPhone,....The only problem is that they know I am going to win (best economy &amp; employment numbers in U.S. history &amp; much more) and the deal will become far worse for them if it has to be negotiated in my second term. Would be wise for them to act now but love collecting BIG TARIFFS!,05-11-2019 22:18:31,20480,96357,false,1127337212813742082
Twitter for iPhone,I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around for the next election 2020 to see if they could get lucky &amp; have a Democrat win - in which case they would continue to rip-off the USA for $500 Billion a year....,05-11-2019 22:18:30,25549,112301,false,1127337211777757191
Twitter for iPhone,So now the Radical Left Dems don¡¦t talk about Collusion anymore because the Mueller Report said there was No Collusion they only want to talk about Obstruction even though there was No Obstruction or No Crime - except for the crimes committed by the other side!,05-11-2019 18:44:07,21455,86682,false,1127283257383555072
Twitter for iPhone,I won the 2016 Election partially based on no Tax Returns while I am under audit (which I still am) and the voters didn¡¦t care. Now the Radical Left Democrats want to again relitigate this matter. Make it a part of the 2020 Election!,05-11-2019 18:32:12,19249,87316,false,1127280257965412352
Twitter for iPhone,Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It¡¦s very simple!,05-11-2019 13:55:14,29623,134358,false,1127210559059972099
Twitter for iPhone,RT @ByronYork: If she was part of Russia 2016 campaign operation odd that Mueller wasn't interested...RT @texan_21c: @ByronYork She was a¡K,05-11-2019 12:32:45,6324,0,true,1127189799973076992
Twitter for iPhone,RT @nedryun: Love how Comey and Baker trying to get out there ahead of FISA report. But sorry boys. Barr doesn¡¦t give a rip about public o¡K,05-11-2019 12:30:11,9829,0,true,1127189153874173952
Twitter for iPhone,RT @WhiteHouse: Sen. @HawleyMO: ¡§Large quantities of drugs are smuggled across the border. Isn¡¦t that right?"Border Patrol Chief: ¡§That i¡K,05-11-2019 12:29:45,9465,0,true,1127189046931939331
Twitter for iPhone,RT @nedryun: Exactly. https://t.co/Fj6UiFWekS,05-11-2019 12:28:10,4596,0,true,1127188647449694208
Twitter for iPhone,RT @theamgreatness: More than 1000 Conservatives Rally at Philly Planned Parenthood Where Unhinged Dem Bullied?Pro-Lifers https://t.co/k5r¡K,05-11-2019 12:26:21,6928,0,true,1127188191071670272
Twitter for iPhone,RT @nedryun: Reminder: this guy is still on Twitter. Laura Loomer is not. The solution is not to ban this anti-Semite. The goal is to have¡K,05-11-2019 12:26:02,8881,0,true,1127188110410952704
Twitter for iPhone,RT @KamVTV: The FBI should be ASHAMED! They used unverified OPPOSITION research to get a FISA warrant to SPY on an American citizen?! They¡K,05-11-2019 12:25:23,10870,0,true,1127187948171157504
Twitter for iPhone,RT @brithume: Are Democratic voters really fooled by this show? Jerry Nadler¡¦s strategy clearly aims at provoking a confrontation for polit¡K,05-11-2019 12:25:08,8667,0,true,1127187886745559041
Twitter for iPhone,RT @GeraldoRivera: If you were @DonaldJTrumpJr &amp; had already testified for 30+ hours about same damn singular meeting at #TrumpTower wouldn¡K,05-11-2019 12:23:53,11662,0,true,1127187571203768321
Twitter for iPhone,RT @AriFleischer: Of all the radical ideas in the D primary this may be the most radical. This is a magnet that will make more people ente¡K,05-11-2019 12:23:28,10107,0,true,1127187465587048448
Twitter for iPhone,RT @BradleyByrne: Despite spending millions and countless hours on an investigation that found NOTHING some want to keep this nonsense goi¡K,05-11-2019 12:22:37,7262,0,true,1127187252331859969
Twitter for iPhone,RT @MZanona: .@GOPLeader Kevin McCarthy says GOP-led Senate Intelligence Committee was wrong to subpoena Donald Trump Jr.,05-11-2019 12:22:16,4604,0,true,1127187164113059841
Twitter for iPhone,RT @jason_donner: Chuck Grassley: "I think about the time that he [Trump Jr.] spent hours w/our staff &amp; testimony...everything post the Mue¡K,05-11-2019 12:21:58,4409,0,true,1127187089655848960
Twitter for iPhone,RT @Jim_Jordan: Senate Intel subpoenas @DonaldJTrumpJr. He¡¦s already testified for 25 hours. But they¡¦re bringing him back based on Micha¡K,05-11-2019 12:21:15,16757,0,true,1127186906943492096
Twitter for iPhone,RT @RepMarkMeadows: Serving a subpoena to Don Trump Jr.¡Xa private citizen who voluntarily testified before 3 Congressional committees for 2¡K,05-11-2019 12:20:58,18279,0,true,1127186835791327232
Twitter for iPhone,RT @SergioGor: Speaking to reporters just now @RandPaul calls for an end to the Senate intel investigation. As we¡¦ve heard from @senatemajl¡K,05-11-2019 12:20:39,7814,0,true,1127186758188318721
Twitter for iPhone,RT @tedcruz: The Russia investigation is over. After 2 years of Dem &amp; media hysteria after millions of dollars after 2800 subpoenas the¡K,05-11-2019 12:20:24,14755,0,true,1127186691633102850
Twitter for iPhone,RT @GovMikeHuckabee: I sure wish Sen Richard Burr was as interested in Biden's cushy deals w/ Ukraine &amp; China while VP than he is in the ha¡K,05-11-2019 12:19:42,15342,0,true,1127186517066178562
Twitter for iPhone,RT @RepPeteKing: Hard to justify Senate subpoena of @DonaldJTrumpJr. After two years of investigations by Mueller Senate &amp; House as well a¡K,05-11-2019 12:19:24,8667,0,true,1127186442265026562
Twitter for iPhone,RT @ThomTillis: Case closed! The Mueller Report has cleared @DonaldJTrumpJr  and the dems are now making this all about politics. Let¡¦s mov¡K,05-11-2019 12:19:09,8849,0,true,1127186380470272000
Twitter for iPhone,RT @dbongino: "I think it¡¦s all about trying to destroy Bill Barr because Democrats are nervous he¡¦s going to get to the bottom of everythi¡K,05-11-2019 12:18:13,9958,0,true,1127186145492836353
Twitter for iPhone,RT @GOPChairwoman: While @realDonaldTrump is standing up to China¡¦s unfair trade practices Joe Biden says they are not ¡§competition for us¡K,05-11-2019 12:17:49,11178,0,true,1127186042648498177
Twitter for iPhone,RT @JeffLandry: It's very concerning a U.S. Senate Committee would subpoena @DonaldJTrumpJr after he already testified for hours before a S¡K,05-11-2019 12:17:36,6933,0,true,1127185990068600832
Twitter for iPhone,RT @BreitbartNews: .@tedcruz joins the ranks of Republican lawmakers criticizing Sen. Richard Burr (R-NC) for keeping the Collusion Hoax al¡K,05-11-2019 12:17:17,6345,0,true,1127185907340255234
Twitter for iPhone,RT @GOP: ¡§This is crazy... China not being a threat? [Biden is] so out of touch.¡¨ -@kayleighmcenany https://t.co/wlpYxS7wTS,05-11-2019 12:16:08,5191,0,true,1127185620005216256
Twitter for iPhone,RT @DevinNunes: FBI's Steele story falls apart: False intel and media contacts were flagged before FISA | ?@jsolomonReports?  https://t.co/¡K,05-11-2019 12:16:00,10523,0,true,1127185586274566144
Twitter for iPhone,RT @RealSaavedra: Sean Hannity slams @SenatorBurr: ¡§Are you a collusion truther? How many times do you want Donald Trump Jr. and other peop¡K,05-11-2019 12:15:36,6516,0,true,1127185486697648128
Twitter for iPhone,RT @LindseyGrahamSC: When it comes to China they will never change their behavior until someone stands up to them.  I¡¦m proud of President¡K,05-11-2019 12:14:54,6346,0,true,1127185307386941442
Twitter for iPhone,RT @RealSaavedra: .@RudyGiuliani goes off on Republican @SenatorBurr for continuing to issue subpoenas after @senatemajldr Mitch McConnell¡K,05-11-2019 12:14:14,4341,0,true,1127185143297454081
Twitter for iPhone,RT @KimStrassel: This is a very important story.  https://t.co/G4w2LDXEm8,05-11-2019 12:13:47,11191,0,true,1127185028591620097
Twitter for iPhone,RT @hughhewitt: I don't know have never met or spoken w/ @DonaldJTrumpJr but his being subpoenaed by Senate Intel AFTER SC report finds n¡K,05-11-2019 12:12:22,8140,0,true,1127184672587436033
Twitter for iPhone,RT @thehill: Mike Huckabee: "Did senators forget that Trump Jr. answered the questions already?" via @TheHillOpinion https://t.co/sL00Z17A3¡K,05-11-2019 12:11:39,3145,0,true,1127184492920229888
Twitter for iPhone,RT @TomFitton: .@SenatorBurr harasses @DonaldJTrumpJr with another subpoena while excusing unprecedented corruption targeting @realDonaldTr¡K,05-11-2019 12:10:25,5520,0,true,1127184180150927360
Twitter for iPhone,RT @DonaldJTrumpJr: Because his family is on their payroll... https://t.co/73nygpO6k2,05-11-2019 12:10:10,11529,0,true,1127184118998032384
Twitter for iPhone,RT @GovMikeHuckabee: If Sen Burr didn't get enough flesh out of @DonaldJTrumpJr in the 1st 29 hrs of hammering then hold him back a grade¡K,05-11-2019 12:09:39,7473,0,true,1127183988194447361
Twitter for iPhone,RT @Jim_Jordan: Bill Barr used two frightening terms when he testified in front of the Senate last month:-Unauthorized surveillance-Poli¡K,05-11-2019 12:09:07,16985,0,true,1127183854404550657
Twitter for iPhone,RT @realDonaldTrump: Build your products in the United States and there are NO TARIFFS!,05-11-2019 12:08:51,23566,0,true,1127183787304075266
Twitter for iPhone,RT @kimguilfoyle: Nolte: Trump's Job Approval Booms to Highest Mark Since Inauguration https://t.co/QtySKQ9OrP via @BreitbartNews,05-11-2019 12:08:40,5198,0,true,1127183738734092288
Twitter for iPhone,RT @TommyHicksGOP: For years China has engaged in unfair trade practices. While the US-China relationship is important @realDonaldTrump i¡K,05-11-2019 12:08:19,4319,0,true,1127183652000022529
Twitter for iPhone,RT @robbystarbuck: Why is this not the #1 news on every major news outlet tonight? President Trump¡¦s Admin secured a historic donation of H¡K,05-11-2019 12:07:57,7850,0,true,1127183558496403456
Twitter for iPhone,RT @LindseyGrahamSC: Will stand behind President @realDonaldTrump and his team as he insists on a  great deal with China.  It¡¦s our last¡K,05-11-2019 12:07:33,7440,0,true,1127183459070423041
Twitter for iPhone,RT @LindseyGrahamSC: @realDonaldTrump When it comes to China we must be willing to accept short term pain for long term gain. Stick to y¡K,05-11-2019 12:07:11,6827,0,true,1127183366791548928
Twitter for iPhone,RT @GOPChairwoman: We've added 6 MILLION jobs since @realDonaldTrump¡¦s election unemployment is at record lows &amp; wages are on the rise.O¡K,05-11-2019 12:06:57,5815,0,true,1127183307500916737
Twitter for iPhone,RT @RudyGiuliani: The evidence is mounting that Comey deceived the FISA court concerning the Steele dossier. State did a quick verification¡K,05-11-2019 12:06:27,15244,0,true,1127183180870684672
Twitter for iPhone,RT @johncatsjr: Trump Economy vs Obama EconomyManufacturing jobs created:Trump: 470000Obama: -206000Under Obama unemployment decli¡K,05-11-2019 12:05:54,8581,0,true,1127183042672504832
Twitter for iPhone,RT @RealSaavedra: BREAKING: The father of one of the STEM School Highlands Ranch shooters was a *criminal illegal alien from Mexico* who wa¡K,05-11-2019 12:04:53,16247,0,true,1127182789735002112
Twitter for iPhone,RT @DonaldJTrumpJr: Very proud to have a President do what what he said he was going to do. For decades now @realdonaldtrump has been signa¡K,05-11-2019 12:04:23,92420,0,true,1127182661213138945
Twitter for iPhone,RT @TomFitton: ICYMI: Mueller Report Was A Political Tool To Attack President @RealDonaldTrump https://t.co/cSuMc56cni via @JudicialWatch @¡K,05-11-2019 12:03:17,2974,0,true,1127182387694198784
Twitter for iPhone,RT @TomFitton: DNC Worked With Russian Intel to Overthrow President @RealDonaldTrump. THIS is why we have the abusive contempt attack on AG¡K,05-11-2019 12:02:21,8139,0,true,1127182151802396672
Twitter for iPhone,RT @TomFitton: List of Hillary's spies. Deep State DOJ redacted Bruce Ohr's list of "intermediaries" used by Obama-Clinton-DNC's Fusion GPS¡K,05-11-2019 12:02:10,3509,0,true,1127182103496548352
Twitter for iPhone,RT @RMConservative: Today's show: Congress Believes Everything is a Disaster and Emergency Except for the Border https://t.co/678oIdCKJx,05-11-2019 12:00:59,3078,0,true,1127181807906983936
Twitter for iPhone,RT @TomFitton: A federal court granted @JudicialWatch discovery on Clinton emails because the court wanted answers about the cover-up. And¡K,05-11-2019 12:00:03,15161,0,true,1127181572833148928
Twitter for iPhone,RT @TomFitton: Of course there's a #NationalEmergency on the border. @RealDonaldTrump is absolutely right about the border crisis and shou¡K,05-11-2019 11:59:44,2646,0,true,1127181493166649344
Twitter for iPhone,RT @TomFitton: FBI Official: Barack Obama's White House Was A "Repository" For Hillary Clinton's Emails - @JudicialWatch https://t.co/8bONh¡K,05-11-2019 11:59:05,8651,0,true,1127181328594632710
Twitter for iPhone,RT @TomFitton: Coming up! https://t.co/bOwV0Gs262,05-11-2019 11:58:42,3023,0,true,1127181230464749570
Twitter for iPhone,RT @hughhewitt: The Mueller probe has concluded after vast effort that there was no collusion. Senate Intel subpoena to @DonaldJTrumpJr s¡K,05-11-2019 11:57:54,4492,0,true,1127181029402394624
Twitter for iPhone,RT @TomFitton: BREAKING: New emails show Obama WH orchestrated Clinton email coverup; Illegal spying on @realDonaldTrump biggest corruption¡K,05-11-2019 11:57:17,8493,0,true,1127180876352249857
Twitter for iPhone,RT @SenThomTillis: I agree with Leader McConnell: this case is closed. The Mueller Report cleared @DonaldJTrumpJr and he¡¦s already spent 27¡K,05-11-2019 11:54:03,9310,0,true,1127180063001251840
Twitter for iPhone,RT @SenThomTillis: Please watch and share this testimony from Carla Provost @USBPChief Chief of the US Border Patrol about the ongoing cr¡K,05-11-2019 11:52:39,4645,0,true,1127179709597540352
Twitter for iPhone,RT @Politi_Chatter: @realDonaldTrump Today Twitter crossed the line &amp; Suspended the Conservative run @WeSupport45 account without explanati¡K,05-11-2019 11:46:07,5126,0,true,1127178063983325184
Twitter for iPhone,RT @TomFitton: SPYGATE CRIMES: Nadler abuse targeting AG Barr and @RealDonaldTrump designed to distract from the fact that the DNC/Dem Part¡K,05-11-2019 02:11:48,12411,0,true,1127033535527882752
Twitter for iPhone,RT @GOPChairwoman: The @realDonaldTrump re-election campaign has reported more female donors than any other candidate ¡V and it¡¦s not even c¡K,05-11-2019 02:10:08,10691,0,true,1127033114646204423
Twitter for iPhone,RT @realDonaldTrump: ....If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more¡K,05-11-2019 00:11:23,15190,0,true,1127003228552531970
Twitter for iPhone,RT @realDonaldTrump: Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also much e¡K,05-10-2019 23:41:41,14118,0,true,1126995755301068801
Twitter for iPhone,Military spouses share an admirable legacy of unwavering devotion to their loved ones in uniform and to the cause of freedom. On Military Spouse Day we honor our Nation¡¦s military spouses and express our deep appreciation for all that they do! https://t.co/B3NrKc698y,05-10-2019 21:13:28,15623,60055,false,1126958457146548225
Twitter for iPhone,Over the course of the past two days the United States and China have held candid and constructive conversations on the status of the trade relationship between both countries. The relationship between President Xi and myself remains a very strong one and conversations....,05-10-2019 19:14:04,17197,85559,false,1126928408934535168
Twitter for iPhone,....into the future will continue. In the meantime the United States has imposed Tariffs on China which may or may not be removed depending on what happens with respect to future negotiations!,05-10-2019 19:14:04,14150,71964,false,1126928410310266880
Twitter for iPhone,Great Republican vote today on Disaster Relief Bill. We will now work out a bipartisan solution that gets relief for our great States and Farmers. Thank you to all. Get me a Bill that I can quickly sign!,05-10-2019 17:57:00,16267,73539,false,1126909015114637312
Twitter for iPhone,¡§We have been engaged in an unfair relationship with China for a long time. They have reneged on the commitments they made to the WTO particularly around intellectual property.¡¨ Carly Fiorina @MariaBartiromo,05-10-2019 13:39:11,14155,56359,false,1126844132079616002
Twitter for iPhone,Looks to me like it¡¦s going to be SleepyCreepy Joe over Crazy Bernie. Everyone else is fading fast!,05-10-2019 13:20:35,19338,91098,false,1126839450330382346
Twitter for iPhone,RT @realDonaldTrump: Republicans must stick together! https://t.co/APrvcjpqOp,05-10-2019 13:11:04,16404,0,true,1126837057308037120
Twitter for iPhone,Great Consumer Price Index just out. Really good very low inflation! We have a great chance to ¡§really rock!¡¨ Good numbers all around.,05-10-2019 13:01:47,13931,62163,false,1126834718316683265
Twitter for iPhone,Your all time favorite President got tired of waiting for China to help out and start buying from our FARMERS the greatest anywhere in the World!,05-10-2019 12:55:27,21806,116035,false,1126833126179840000
Twitter for iPhone,Build your products in the United States and there are NO TARIFFS!,05-10-2019 12:08:32,23365,101765,false,1126821318861697024
Twitter for iPhone,....If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more than 85 Billion Dollars left over for new Infrastructure Healthcare or anything else. China would greatly slow down and we would automatically speed up!,05-10-2019 12:07:24,15135,70650,false,1126821035146469376
Twitter for iPhone,Build your products in the United States and there are NO TARIFFS!,05-10-2019 12:02:11,1440,5393,false,1126819720009854976
Twitter for iPhone,The average 401(k) balance has SOARED since the bottom of the market - 466%. Wow!,05-10-2019 11:54:19,12555,57536,false,1126817742043136001
Twitter for iPhone,Tariffs will make our Country MUCH STRONGER not weaker. Just sit back and watch! In the meantime China should not renegotiate deals with the U.S. at the last minute. This is not the Obama Administration or the Administration of Sleepy Joe who let China get away with ¡§murder!¡¨,05-10-2019 11:48:26,16291,62384,false,1126816259851673601
Twitter for iPhone,Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also much easier &amp; quicker to do. Our Farmers will do better faster and starving nations can now be helped. Waivers on some products will be granted or go to new source!,05-10-2019 11:46:16,14080,68357,false,1126815715682656256
Twitter for iPhone,Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW being paid to the United States by China of 25% on 250 Billion Dollars worth of goods &amp; products. These massive payments go directly to the Treasury of the U.S....,05-10-2019 11:43:56,18221,87434,false,1126815126584266753
Twitter for iPhone,....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp; products a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in we will buy.....,05-10-2019 11:43:56,5139,19125,false,1126815128106799104
Twitter for iPhone,....agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor &amp; starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!,05-10-2019 11:43:56,6557,25567,false,1126815129218293760
Twitter for iPhone,V.P. Mike Pence will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,05-10-2019 11:27:35,5628,31417,false,1126811013175754752
Twitter for iPhone,We have lost 500 Billion Dollars a year for many years on Crazy Trade with China. NO MORE!,05-10-2019 11:24:39,19856,81095,false,1126810275255136256
